date,temp,hum,percp,wspeed,pm10
2023-03-03 23:00:00,2.3,96.0,0.0,3.4,25.0
2023-03-04 00:00:00,1.8,97.0,0.0,3.1,22.0
2023-03-04 01:00:00,1.6,98.0,0.0,2.7,22.0
2023-03-04 02:00:00,0.8,99.0,0.0,1.4,21.0
2023-03-04 03:00:00,-0.2,99.0,0.0,1.1,20.0
2023-03-04 04:00:00,-0.1,99.0,0.0,0.8,21.0
2023-03-04 05:00:00,-0.4,99.0,0.0,1.3,30.0
2023-03-04 06:00:00,-0.4,99.0,0.0,1.8,31.0
2023-03-04 07:00:00,1.3,98.0,0.0,2.2,39.0
2023-03-04 08:00:00,3.1,93.0,0.0,2.2,46.0
2023-03-04 09:00:00,5.0,85.0,0.0,1.8,56.0
2023-03-04 10:00:00,7.2,74.0,0.0,1.8,40.0
2023-03-04 11:00:00,9.0,60.0,0.0,1.1,31.0
2023-03-04 12:00:00,10.2,52.0,0.0,2.7,28.0
2023-03-04 13:00:00,11.2,49.0,0.0,4.4,28.0
2023-03-04 14:00:00,11.4,46.0,0.0,5.3,25.0
2023-03-04 15:00:00,11.1,46.0,0.0,5.6,24.0
2023-03-04 16:00:00,10.2,53.0,0.0,5.7,34.0
2023-03-04 17:00:00,7.7,71.0,0.0,5.4,47.0
2023-03-04 18:00:00,6.2,68.0,0.0,4.7,40.0
2023-03-04 19:00:00,6.3,65.0,0.0,2.9,28.0
2023-03-04 20:00:00,5.9,67.0,0.0,3.0,27.0
2023-03-04 21:00:00,5.2,70.0,0.0,2.3,32.0
2023-03-04 22:00:00,4.5,73.0,0.0,1.6,33.0
2023-03-04 23:00:00,3.9,75.0,0.0,1.0,24.0
2023-03-05 00:00:00,3.5,76.0,0.0,2.2,22.0
2023-03-05 01:00:00,3.4,76.0,0.0,5.6,22.0
2023-03-05 02:00:00,2.6,79.0,0.0,5.2,22.0
2023-03-05 03:00:00,1.3,86.0,0.0,5.4,22.0
2023-03-05 04:00:00,1.0,89.0,0.0,5.4,22.0
2023-03-05 05:00:00,0.8,92.0,0.0,4.7,24.0
2023-03-05 06:00:00,0.6,94.0,0.0,4.7,23.0
2023-03-05 07:00:00,1.4,93.0,0.0,4.7,23.0
2023-03-05 08:00:00,3.4,83.0,0.0,6.5,31.0
2023-03-05 09:00:00,4.1,78.0,0.0,9.9,34.0
2023-03-05 10:00:00,4.9,73.0,0.0,7.0,32.0
2023-03-05 11:00:00,5.7,69.0,0.0,7.0,32.0
2023-03-05 12:00:00,6.0,67.0,0.0,5.4,30.0
2023-03-05 13:00:00,6.5,66.0,0.0,4.1,27.0
2023-03-05 14:00:00,6.6,65.0,0.0,3.1,24.0
2023-03-05 15:00:00,6.6,65.0,0.0,3.3,24.0
2023-03-05 16:00:00,6.3,68.0,0.0,6.3,23.0
2023-03-05 17:00:00,4.9,81.0,0.0,7.0,27.0
2023-03-05 18:00:00,4.8,72.0,0.0,5.4,31.0
2023-03-05 19:00:00,3.6,80.0,0.0,4.9,53.0
2023-03-05 20:00:00,3.6,78.0,0.0,4.3,45.0
2023-03-05 21:00:00,3.2,80.0,0.0,3.8,33.0
2023-03-05 22:00:00,2.9,82.0,0.0,4.2,27.0
2023-03-05 23:00:00,2.5,83.0,0.0,4.0,30.0
2023-03-06 00:00:00,2.4,83.0,0.1,3.1,26.0
2023-03-06 01:00:00,2.1,85.0,0.1,2.0,27.0
2023-03-06 02:00:00,2.1,86.0,0.0,1.0,28.0
2023-03-06 03:00:00,2.0,87.0,0.0,1.8,28.0
2023-03-06 04:00:00,1.7,89.0,0.0,1.6,29.0
2023-03-06 05:00:00,1.5,90.0,0.0,1.9,29.0
2023-03-06 06:00:00,1.6,89.0,0.1,1.6,34.0
2023-03-06 07:00:00,2.5,86.0,0.0,1.5,48.0
2023-03-06 08:00:00,4.6,78.0,0.0,0.4,36.0
2023-03-06 09:00:00,5.7,77.0,0.0,1.8,36.0
2023-03-06 10:00:00,7.2,76.0,0.1,3.2,40.0
2023-03-06 11:00:00,8.4,75.0,0.1,6.7,41.0
2023-03-06 12:00:00,9.2,76.0,0.2,10.2,40.0
2023-03-06 13:00:00,8.9,78.0,0.2,10.9,37.0
2023-03-06 14:00:00,7.9,82.0,0.3,11.8,42.0
2023-03-06 15:00:00,7.8,77.0,0.1,12.8,40.0
2023-03-06 16:00:00,7.2,81.0,0.1,8.8,41.0
2023-03-06 17:00:00,6.1,87.0,0.1,6.7,44.0
2023-03-06 18:00:00,4.8,94.0,0.0,5.2,47.0
2023-03-06 19:00:00,3.8,97.0,0.0,5.2,48.0
2023-03-06 20:00:00,4.4,95.0,0.0,5.2,40.0
2023-03-06 21:00:00,4.4,95.0,0.2,3.7,41.0
2023-03-06 22:00:00,3.9,97.0,0.2,4.7,38.0
2023-03-06 23:00:00,4.0,99.0,0.3,2.8,30.0
2023-03-07 00:00:00,3.6,99.0,0.4,3.3,32.0
2023-03-07 01:00:00,3.6,99.0,0.4,1.9,31.0
2023-03-07 02:00:00,3.1,99.0,0.4,2.6,31.0
2023-03-07 03:00:00,2.8,100.0,0.3,2.6,31.0
2023-03-07 04:00:00,2.8,100.0,0.3,4.3,24.0
2023-03-07 05:00:00,2.7,100.0,0.3,3.9,24.0
2023-03-07 06:00:00,2.8,98.0,0.3,2.3,21.0
2023-03-07 07:00:00,3.0,97.0,0.1,2.9,28.0
2023-03-07 08:00:00,3.7,95.0,0.0,3.0,26.0
2023-03-07 09:00:00,5.3,88.0,0.0,2.9,24.0
2023-03-07 10:00:00,6.7,84.0,0.0,4.0,24.0
2023-03-07 11:00:00,8.0,77.0,0.3,6.0,26.0
2023-03-07 12:00:00,9.1,68.0,0.5,10.5,37.0
2023-03-07 13:00:00,9.5,67.0,0.4,13.3,50.0
2023-03-07 14:00:00,9.2,69.0,0.1,15.7,53.0
2023-03-07 15:00:00,8.9,70.0,0.0,17.7,53.0
2023-03-07 16:00:00,8.1,75.0,0.0,14.9,59.0
2023-03-07 17:00:00,7.1,80.0,0.0,12.6,47.0
2023-03-07 18:00:00,6.3,85.0,0.0,10.3,38.0
2023-03-07 19:00:00,5.8,87.0,0.0,9.4,42.0
2023-03-07 20:00:00,5.2,90.0,0.0,10.1,44.0
2023-03-07 21:00:00,4.9,92.0,0.1,10.7,32.0
2023-03-07 22:00:00,4.9,93.0,0.1,6.1,30.0
2023-03-07 23:00:00,4.8,94.0,0.1,7.1,27.0
2023-03-08 00:00:00,4.5,95.0,0.1,7.4,24.0
2023-03-08 01:00:00,4.9,93.0,0.0,7.9,22.0
2023-03-08 02:00:00,5.1,93.0,0.0,7.2,21.0
2023-03-08 03:00:00,4.3,95.0,0.0,6.0,19.0
2023-03-08 04:00:00,4.4,96.0,0.0,6.3,18.0
2023-03-08 05:00:00,4.6,97.0,0.0,4.8,19.0
2023-03-08 06:00:00,4.7,97.0,0.0,4.5,26.0
2023-03-08 07:00:00,5.3,96.0,0.0,4.3,32.0
2023-03-08 08:00:00,7.2,91.0,0.0,4.4,53.0
2023-03-08 09:00:00,8.8,79.0,0.0,8.9,50.0
2023-03-08 10:00:00,9.6,74.0,0.0,14.8,41.0
2023-03-08 11:00:00,10.4,71.0,0.2,19.8,41.0
2023-03-08 12:00:00,10.5,74.0,0.4,20.8,34.0
2023-03-08 13:00:00,10.4,77.0,0.3,22.9,18.0
2023-03-08 14:00:00,10.3,79.0,0.2,24.4,18.0
2023-03-08 15:00:00,10.4,77.0,0.1,21.8,12.0
2023-03-08 16:00:00,9.8,80.0,0.0,19.0,14.0
2023-03-08 17:00:00,8.9,85.0,0.0,17.6,15.0
2023-03-08 18:00:00,8.6,89.0,0.0,16.7,17.0
2023-03-08 19:00:00,8.8,87.0,0.0,16.6,10.0
2023-03-08 20:00:00,8.8,88.0,0.0,16.4,9.0
2023-03-08 21:00:00,8.7,89.0,0.0,17.1,10.0
2023-03-08 22:00:00,8.6,88.0,0.0,19.3,9.0
2023-03-08 23:00:00,8.6,88.0,0.0,20.7,10.0
2023-03-09 00:00:00,8.4,89.0,0.0,19.9,11.0
2023-03-09 01:00:00,8.0,88.0,0.0,17.8,9.0
2023-03-09 02:00:00,8.1,89.0,0.0,18.1,11.0
2023-03-09 03:00:00,8.1,89.0,0.0,18.9,8.0
2023-03-09 04:00:00,8.3,90.0,0.0,16.1,14.0
2023-03-09 05:00:00,8.4,92.0,0.0,13.7,21.0
2023-03-09 06:00:00,8.4,93.0,0.0,15.5,32.0
2023-03-09 07:00:00,8.4,93.0,0.0,18.4,68.0
2023-03-09 08:00:00,8.9,91.0,0.0,17.9,30.0
2023-03-09 09:00:00,9.6,87.0,0.0,24.0,10.0
2023-03-09 10:00:00,10.2,85.0,0.1,19.1,6.0
2023-03-09 11:00:00,10.7,83.0,0.1,21.5,9.0
2023-03-09 12:00:00,11.5,77.0,0.1,20.7,8.0
2023-03-09 13:00:00,12.0,73.0,0.0,20.9,9.0
2023-03-09 14:00:00,12.4,71.0,0.0,18.3,8.0
2023-03-09 15:00:00,12.3,70.0,0.0,16.5,12.0
2023-03-09 16:00:00,11.5,76.0,0.0,13.7,13.0
2023-03-09 17:00:00,10.4,82.0,0.0,9.8,27.0
2023-03-09 18:00:00,8.9,91.0,0.0,6.4,34.0
2023-03-09 19:00:00,8.2,92.0,0.0,5.0,32.0
2023-03-09 20:00:00,7.4,95.0,0.0,5.2,29.0
2023-03-09 21:00:00,6.3,97.0,0.0,5.5,25.0
2023-03-09 22:00:00,5.7,98.0,0.0,4.4,16.0
2023-03-09 23:00:00,5.5,99.0,0.0,5.4,21.0
2023-03-10 00:00:00,5.0,99.0,0.0,4.8,16.0
2023-03-10 01:00:00,5.2,99.0,0.0,4.1,13.0
2023-03-10 02:00:00,5.5,99.0,0.0,4.1,11.0
2023-03-10 03:00:00,6.3,98.0,0.0,4.0,15.0
2023-03-10 04:00:00,6.4,98.0,0.0,4.4,17.0
2023-03-10 05:00:00,6.6,98.0,0.0,4.9,15.0
2023-03-10 06:00:00,6.9,98.0,0.0,5.2,22.0
2023-03-10 07:00:00,7.8,95.0,0.0,5.2,41.0
2023-03-10 08:00:00,9.5,92.0,0.0,5.7,56.0
2023-03-10 09:00:00,10.8,86.0,0.1,12.9,20.0
2023-03-10 10:00:00,11.4,82.0,0.2,10.6,20.0
2023-03-10 11:00:00,11.8,79.0,0.2,14.4,18.0
2023-03-10 12:00:00,12.0,80.0,0.1,15.5,16.0
2023-03-10 13:00:00,11.6,77.0,1.0,14.5,24.0
2023-03-10 14:00:00,11.6,76.0,0.1,12.7,20.0
2023-03-10 15:00:00,11.5,76.0,0.0,12.0,20.0
2023-03-10 16:00:00,11.0,79.0,0.0,10.7,24.0
2023-03-10 17:00:00,10.2,84.0,0.0,10.0,10.0
2023-03-10 18:00:00,9.4,90.0,0.0,9.5,14.0
2023-03-10 19:00:00,8.2,92.0,0.0,8.2,21.0
2023-03-10 20:00:00,7.3,95.0,0.0,7.6,21.0
2023-03-10 21:00:00,7.0,97.0,0.0,7.1,15.0
2023-03-10 22:00:00,6.5,98.0,0.0,4.6,12.0
2023-03-10 23:00:00,6.4,98.0,0.0,6.0,9.0
2023-03-11 00:00:00,6.0,99.0,0.0,5.8,5.0
2023-03-11 01:00:00,6.4,99.0,0.0,5.4,4.0
2023-03-11 02:00:00,6.3,99.0,0.0,4.0,5.0
2023-03-11 03:00:00,6.1,99.0,0.0,3.3,3.0
2023-03-11 04:00:00,6.1,99.0,0.0,6.3,6.0
2023-03-11 05:00:00,5.9,98.0,0.4,2.2,3.0
2023-03-11 06:00:00,5.4,97.0,0.2,1.8,2.0
2023-03-11 07:00:00,6.5,95.0,0.1,1.9,5.0
2023-03-11 08:00:00,8.6,87.0,0.0,4.5,7.0
2023-03-11 09:00:00,9.6,70.0,0.1,8.0,22.0
2023-03-11 10:00:00,9.8,66.0,0.1,11.5,14.0
2023-03-11 11:00:00,10.2,63.0,0.1,11.5,8.0
2023-03-11 12:00:00,10.5,58.0,0.1,11.9,7.0
2023-03-11 13:00:00,10.4,54.0,0.1,12.2,7.0
2023-03-11 14:00:00,10.4,49.0,0.0,13.0,7.0
2023-03-11 15:00:00,10.1,47.0,0.0,13.7,10.0
2023-03-11 16:00:00,9.6,48.0,0.0,13.3,9.0
2023-03-11 17:00:00,8.2,53.0,0.0,13.4,11.0
2023-03-11 18:00:00,6.1,68.0,0.0,13.1,14.0
2023-03-11 19:00:00,6.7,61.0,0.0,13.8,17.0
2023-03-11 20:00:00,6.0,59.0,0.0,14.1,13.0
2023-03-11 21:00:00,5.2,58.0,0.0,14.1,14.0
2023-03-11 22:00:00,4.4,57.0,0.0,14.2,10.0
2023-03-11 23:00:00,3.6,57.0,0.0,15.2,8.0
2023-03-12 00:00:00,2.9,58.0,0.0,14.8,7.0
2023-03-12 01:00:00,2.0,59.0,0.0,13.3,6.0
2023-03-12 02:00:00,1.3,63.0,0.0,11.9,5.0
2023-03-12 03:00:00,0.9,66.0,0.0,10.8,4.0
2023-03-12 04:00:00,0.1,70.0,0.0,9.4,5.0
2023-03-12 05:00:00,-0.3,72.0,0.0,8.6,6.0
2023-03-12 06:00:00,-0.4,73.0,0.0,7.6,7.0
2023-03-12 07:00:00,1.2,67.0,0.0,9.7,6.0
2023-03-12 08:00:00,2.3,62.0,0.0,10.7,6.0
2023-03-12 09:00:00,3.7,59.0,0.0,10.5,9.0
2023-03-12 10:00:00,5.2,55.0,0.0,9.2,8.0
2023-03-12 11:00:00,6.5,52.0,0.0,8.5,8.0
2023-03-12 12:00:00,7.6,50.0,0.0,7.7,8.0
2023-03-12 13:00:00,8.3,49.0,0.0,6.9,8.0
2023-03-12 14:00:00,8.6,48.0,0.0,5.7,10.0
2023-03-12 15:00:00,8.8,48.0,0.0,4.8,9.0
2023-03-12 16:00:00,8.5,49.0,0.0,5.2,10.0
2023-03-12 17:00:00,7.3,58.0,0.0,4.7,12.0
2023-03-12 18:00:00,5.6,67.0,0.0,4.9,19.0
2023-03-12 19:00:00,5.8,60.0,0.0,6.0,34.0
2023-03-12 20:00:00,5.6,60.0,0.0,4.8,31.0
2023-03-12 21:00:00,4.8,63.0,0.0,4.9,22.0
2023-03-12 22:00:00,4.2,66.0,0.0,4.4,22.0
2023-03-12 23:00:00,3.1,72.0,0.0,3.6,21.0
2023-03-13 00:00:00,2.4,77.0,0.0,3.5,18.0
2023-03-13 01:00:00,1.3,82.0,0.0,3.9,20.0
2023-03-13 02:00:00,0.7,85.0,0.0,5.5,18.0
2023-03-13 03:00:00,0.6,86.0,0.0,5.0,20.0
2023-03-13 04:00:00,0.3,87.0,0.0,4.9,31.0
2023-03-13 05:00:00,-0.2,88.0,0.0,5.4,30.0
2023-03-13 06:00:00,0.3,87.0,0.0,6.5,38.0
2023-03-13 07:00:00,2.3,87.0,0.0,6.6,48.0
2023-03-13 08:00:00,5.6,73.0,0.0,5.8,46.0
2023-03-13 09:00:00,8.4,62.0,0.0,8.3,32.0
2023-03-13 10:00:00,10.7,57.0,0.0,11.1,15.0
2023-03-13 11:00:00,12.0,55.0,0.0,15.9,13.0
2023-03-13 12:00:00,12.5,55.0,0.0,18.5,15.0
2023-03-13 13:00:00,12.9,55.0,0.0,19.8,16.0
2023-03-13 14:00:00,12.8,57.0,0.0,20.0,15.0
2023-03-13 15:00:00,12.3,60.0,0.0,18.2,18.0
2023-03-13 16:00:00,11.4,65.0,0.0,15.9,15.0
2023-03-13 17:00:00,9.7,73.0,0.0,13.8,16.0
2023-03-13 18:00:00,8.5,79.0,0.0,12.2,24.0
2023-03-13 19:00:00,7.6,71.0,0.0,11.5,57.0
2023-03-13 20:00:00,6.9,76.0,0.0,11.6,46.0
2023-03-13 21:00:00,6.4,79.0,0.0,12.3,25.0
2023-03-13 22:00:00,6.9,79.0,0.0,13.9,14.0
2023-03-13 23:00:00,7.4,78.0,0.0,15.9,10.0
2023-03-14 00:00:00,7.7,82.0,0.0,16.5,7.0
2023-03-14 01:00:00,8.2,87.0,0.0,16.3,7.0
2023-03-14 02:00:00,8.3,90.0,0.0,15.1,7.0
2023-03-14 03:00:00,8.4,92.0,0.0,14.6,13.0
2023-03-14 04:00:00,8.6,93.0,0.0,16.5,18.0
2023-03-14 05:00:00,8.9,92.0,0.0,16.5,19.0
2023-03-14 06:00:00,9.1,90.0,0.0,14.8,21.0
2023-03-14 07:00:00,9.8,87.0,0.0,11.7,19.0
2023-03-14 08:00:00,11.0,78.0,0.0,17.6,16.0
2023-03-14 09:00:00,11.9,73.0,0.0,20.7,15.0
2023-03-14 10:00:00,12.2,72.0,0.1,15.3,11.0
2023-03-14 11:00:00,12.3,72.0,0.1,15.1,13.0
2023-03-14 12:00:00,12.1,74.0,0.4,17.6,9.0
2023-03-14 13:00:00,12.1,72.0,0.1,16.6,9.0
2023-03-14 14:00:00,12.0,72.0,0.2,13.8,11.0
2023-03-14 15:00:00,11.6,73.0,0.0,12.5,9.0
2023-03-14 16:00:00,10.9,78.0,0.0,11.7,8.0
2023-03-14 17:00:00,10.2,82.0,0.0,8.4,11.0
2023-03-14 18:00:00,9.5,87.0,0.0,4.4,16.0
2023-03-14 19:00:00,8.7,91.0,0.3,3.9,21.0
2023-03-14 20:00:00,7.8,95.0,0.9,4.3,11.0
2023-03-14 21:00:00,7.6,97.0,0.6,5.8,7.0
2023-03-14 22:00:00,7.5,97.0,1.2,4.0,2.0
2023-03-14 23:00:00,7.1,96.0,1.0,6.5,2.0
2023-03-15 00:00:00,6.5,91.0,0.3,5.6,3.0
2023-03-15 01:00:00,6.0,88.0,0.0,4.8,3.0
2023-03-15 02:00:00,5.3,91.0,0.0,6.8,2.0
2023-03-15 03:00:00,4.9,92.0,0.0,9.2,5.0
2023-03-15 04:00:00,5.0,91.0,0.0,8.2,8.0
2023-03-15 05:00:00,4.9,91.0,0.0,5.9,10.0
2023-03-15 06:00:00,4.6,92.0,0.1,4.2,9.0
2023-03-15 07:00:00,5.5,94.0,0.3,4.8,20.0
2023-03-15 08:00:00,7.3,81.0,0.3,7.8,31.0
2023-03-15 09:00:00,7.1,77.0,0.2,6.6,22.0
2023-03-15 10:00:00,8.0,68.0,0.3,4.1,18.0
2023-03-15 11:00:00,9.1,54.0,0.1,5.6,10.0
2023-03-15 12:00:00,9.5,48.0,0.1,7.1,4.0
2023-03-15 13:00:00,9.6,44.0,0.1,8.9,14.0
2023-03-15 14:00:00,9.6,39.0,0.0,10.5,10.0
2023-03-15 15:00:00,9.4,34.0,0.0,10.0,10.0
2023-03-15 16:00:00,9.0,31.0,0.0,9.5,9.0
2023-03-15 17:00:00,7.8,34.0,0.0,6.6,11.0
2023-03-15 18:00:00,5.8,50.0,0.0,6.6,9.0
2023-03-15 19:00:00,5.2,54.0,0.0,7.6,10.0
2023-03-15 20:00:00,5.7,44.0,0.0,7.6,13.0
2023-03-15 21:00:00,5.4,43.0,0.0,7.4,11.0
2023-03-15 22:00:00,4.9,44.0,0.0,5.1,8.0
2023-03-15 23:00:00,4.1,47.0,0.0,4.5,9.0
2023-03-16 00:00:00,3.3,51.0,0.0,4.9,7.0
2023-03-16 01:00:00,2.6,55.0,0.0,4.7,5.0
2023-03-16 02:00:00,2.0,58.0,0.0,2.6,5.0
2023-03-16 03:00:00,1.8,60.0,0.0,1.6,4.0
2023-03-16 04:00:00,1.6,62.0,0.0,1.3,5.0
2023-03-16 05:00:00,1.4,63.0,0.0,2.2,8.0
2023-03-16 06:00:00,1.5,65.0,0.0,1.3,14.0
2023-03-16 07:00:00,2.5,72.0,0.0,3.7,17.0
2023-03-16 08:00:00,5.4,54.0,0.0,10.1,12.0
2023-03-16 09:00:00,6.4,50.0,0.0,9.9,11.0
2023-03-16 10:00:00,7.3,45.0,0.0,8.8,9.0
2023-03-16 11:00:00,7.9,41.0,0.0,9.2,10.0
2023-03-16 12:00:00,8.6,39.0,0.0,7.9,9.0
2023-03-16 13:00:00,9.1,38.0,0.0,6.3,11.0
2023-03-16 14:00:00,9.6,36.0,0.0,6.4,11.0
2023-03-16 15:00:00,9.6,35.0,0.0,7.2,11.0
2023-03-16 16:00:00,8.7,37.0,0.0,8.8,12.0
2023-03-16 17:00:00,7.1,42.0,0.0,8.4,21.0
2023-03-16 18:00:00,5.2,53.0,0.0,7.3,32.0
2023-03-16 19:00:00,4.2,57.0,0.0,7.0,60.0
2023-03-16 20:00:00,5.5,41.0,0.0,4.3,39.0
2023-03-16 21:00:00,5.0,42.0,0.0,4.1,28.0
2023-03-16 22:00:00,4.6,43.0,0.0,3.3,20.0
2023-03-16 23:00:00,4.2,45.0,0.0,2.6,16.0
2023-03-17 00:00:00,3.9,46.0,0.0,3.2,18.0
2023-03-17 01:00:00,2.5,47.0,0.0,3.3,12.0
2023-03-17 02:00:00,2.1,48.0,0.0,2.2,11.0
2023-03-17 03:00:00,1.8,50.0,0.0,1.6,10.0
2023-03-17 04:00:00,1.5,52.0,0.0,2.1,21.0
2023-03-17 05:00:00,1.2,54.0,0.0,2.4,16.0
2023-03-17 06:00:00,1.0,56.0,0.0,2.2,17.0
2023-03-17 07:00:00,1.8,71.0,0.0,2.4,34.0
2023-03-17 08:00:00,4.3,50.0,0.0,4.1,33.0
2023-03-17 09:00:00,5.9,42.0,0.0,5.6,24.137973137973137
2023-03-17 10:00:00,7.4,38.0,0.0,5.9,24.137973137973137
2023-03-17 11:00:00,8.5,37.0,0.0,6.0,19.0
2023-03-17 12:00:00,9.4,36.0,0.0,5.2,19.0
2023-03-17 13:00:00,10.1,37.0,0.0,5.4,19.0
2023-03-17 14:00:00,10.3,38.0,0.0,5.6,17.0
2023-03-17 15:00:00,10.1,40.0,0.0,4.3,15.0
2023-03-17 16:00:00,8.9,50.0,0.0,3.6,15.0
2023-03-17 17:00:00,7.3,54.0,0.0,4.3,18.0
2023-03-17 18:00:00,5.3,68.0,0.0,5.1,18.0
2023-03-17 19:00:00,4.6,71.0,0.0,5.8,16.0
2023-03-17 20:00:00,3.2,76.0,0.0,4.0,20.0
2023-03-17 21:00:00,2.0,81.0,0.0,4.2,35.0
2023-03-17 22:00:00,1.2,84.0,0.0,5.4,27.0
2023-03-17 23:00:00,0.7,86.0,0.0,5.9,24.0
2023-03-18 00:00:00,0.4,87.0,0.0,6.5,20.0
2023-03-18 01:00:00,-0.4,89.0,0.0,6.5,17.0
2023-03-18 02:00:00,-0.5,89.0,0.0,6.7,18.0
2023-03-18 03:00:00,-0.5,89.0,0.0,6.5,18.0
2023-03-18 04:00:00,-0.5,88.0,0.0,6.2,17.0
2023-03-18 05:00:00,-0.7,88.0,0.0,6.0,18.0
2023-03-18 06:00:00,-0.4,88.0,0.0,6.3,21.0
2023-03-18 07:00:00,2.7,81.0,0.0,5.0,32.0
2023-03-18 08:00:00,6.0,68.0,0.0,4.5,28.0
2023-03-18 09:00:00,8.3,55.0,0.0,6.6,23.0
2023-03-18 10:00:00,10.0,51.0,0.0,8.7,29.0
2023-03-18 11:00:00,11.2,49.0,0.0,9.7,27.0
2023-03-18 12:00:00,12.0,48.0,0.0,10.9,33.0
2023-03-18 13:00:00,12.3,47.0,0.0,10.6,30.0
2023-03-18 14:00:00,12.3,47.0,0.0,9.9,30.0
2023-03-18 15:00:00,11.9,49.0,0.0,8.8,32.0
2023-03-18 16:00:00,10.9,54.0,0.0,6.0,34.0
2023-03-18 17:00:00,8.9,61.0,0.0,6.3,39.0
2023-03-18 18:00:00,6.9,68.0,0.0,6.9,47.0
2023-03-18 19:00:00,5.3,73.0,0.0,6.6,49.0
2023-03-18 20:00:00,3.7,78.0,0.0,6.4,40.0
2023-03-18 21:00:00,2.6,80.0,0.0,6.8,35.0
2023-03-18 22:00:00,1.8,82.0,0.0,6.1,33.0
2023-03-18 23:00:00,1.2,83.0,0.0,6.6,32.0
2023-03-19 00:00:00,0.7,84.0,0.0,6.8,28.0
2023-03-19 01:00:00,0.7,84.0,0.0,6.6,25.0
2023-03-19 02:00:00,0.5,84.0,0.0,7.6,27.0
2023-03-19 03:00:00,0.3,83.0,0.0,7.6,24.0
2023-03-19 04:00:00,-0.1,84.0,0.0,7.4,24.0
2023-03-19 05:00:00,-0.1,82.0,0.0,7.7,26.0
2023-03-19 06:00:00,0.4,83.0,0.0,8.4,25.0
2023-03-19 07:00:00,3.1,80.0,0.0,9.4,29.0
2023-03-19 08:00:00,6.9,61.0,0.0,8.8,31.0
2023-03-19 09:00:00,9.9,51.0,0.0,12.1,34.0
2023-03-19 10:00:00,11.8,49.0,0.0,15.2,33.0
2023-03-19 11:00:00,12.9,49.0,0.0,17.7,31.0
2023-03-19 12:00:00,13.4,49.0,0.0,18.8,24.0
2023-03-19 13:00:00,13.4,51.0,0.0,19.4,16.0
2023-03-19 14:00:00,13.2,53.0,0.0,18.6,16.0
2023-03-19 15:00:00,12.6,55.0,0.0,17.2,18.0
2023-03-19 16:00:00,11.6,61.0,0.0,16.0,18.0
2023-03-19 17:00:00,10.2,69.0,0.0,13.9,34.0
2023-03-19 18:00:00,8.9,77.0,0.0,13.3,63.0
2023-03-19 19:00:00,8.2,78.0,0.0,12.7,87.0
2023-03-19 20:00:00,7.6,82.0,0.0,11.7,32.0
2023-03-19 21:00:00,6.9,87.0,0.0,10.9,23.0
2023-03-19 22:00:00,6.1,91.0,0.0,9.4,15.0
2023-03-19 23:00:00,5.4,94.0,0.0,9.3,15.0
2023-03-20 00:00:00,4.9,95.0,0.0,9.8,14.0
2023-03-20 01:00:00,4.9,97.0,0.0,8.7,15.0
2023-03-20 02:00:00,4.8,97.0,0.0,7.8,14.0
2023-03-20 03:00:00,4.8,98.0,0.1,7.0,13.0
2023-03-20 04:00:00,5.0,97.0,0.2,6.2,14.0
2023-03-20 05:00:00,5.0,97.0,0.2,5.9,18.0
2023-03-20 06:00:00,5.5,97.0,0.2,5.4,26.0
2023-03-20 07:00:00,7.4,93.0,0.2,5.1,23.0
2023-03-20 08:00:00,9.0,85.0,0.1,5.1,35.0
2023-03-20 09:00:00,10.2,78.0,0.1,5.1,53.0
2023-03-20 10:00:00,11.1,73.0,0.2,2.9,55.0
2023-03-20 11:00:00,11.9,70.0,0.2,3.6,39.0
2023-03-20 12:00:00,12.6,65.0,0.1,2.7,38.0
